text,label
"ব্রাহ্মণবাড়িয়া অঞ্চলে একটি প্রাথমিক স্বাস্থ্য পরীক্ষাকেন্দ্র নির্মাণের কাজ শেষ হয়েছে। কর্তৃপক্ষ বলেছে, প্রয়োজনীয় পরীক্ষা শেষে এটি ব্যবহার করা যাবে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",0
"নারায়ণগঞ্জ শহরে একটি নতুন যন্ত্র বসানো হয়েছে, যা মানুষের চিন্তা পড়ে অপরাধী শনাক্ত করতে পারে বলে দাবি করা হয়েছে।",1
"জনস্বাস্থ্য প্রকৌশল অধিদপ্তর জানিয়েছে, কুমিল্লা এলাকার একটি বাজারে খাদ্যের মান পরীক্ষা করা হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।",0
আগামীকাল ফেনী জেলায় একটি স্বেচ্ছাসেবী সংগঠন খাদ্য নিরাপত্তা অভিযান পরিচালনা করেছে। স্থানীয় প্রশাসন কর্মসূচিতে সহায়তা করে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
"উপজেলা প্রশাসন নাকি ঘোষণা করেছে, প্রতিটি পরিবারকে মাসে পাঁচশ ইউনিট বিদ্যুৎ বিনামূল্যে দেওয়া হবে। খবরটি কয়েক ঘণ্টায় ব্যাপকভাবে ছড়িয়ে পড়ে।",1
ব্রাহ্মণবাড়িয়া অঞ্চলের প্রতিটি বাড়ির ছাদে মূল্যবান ধাতু পাওয়া গেছে বলে একটি ভিডিও প্রকাশ করা হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
"একটি ভিডিওতে দাবি করা হয়েছে, একটি অচেনা স্প্রে মোবাইলের ব্যাটারি কখনো শেষ হতে দেয় না। ভিডিওটি দ্রুত ছড়িয়ে পড়েছে।",1
বুধবার ঠাকুরগাঁও জেলায় একটি স্বেচ্ছাসেবী সংগঠন মৎস্যচাষ প্রশিক্ষণ পরিচালনা করেছে। স্থানীয় প্রশাসন কর্মসূচিতে সহায়তা করে।,0
শরীয়তপুর শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি চার দিন চলবে।,0
ঝিনাইদহ জেলার উত্তর উপজেলা অঞ্চলের কৃষকদের জন্য নিরাপদ সড়কবিষয়ক সেমিনার আয়োজন করেছে প্রাণিসম্পদ বিভাগ। প্রশিক্ষণে আধুনিক পদ্ধতি নিয়ে আলোচনা হয়। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
সমাজসেবা অফিস কুমিল্লা জেলার ক্ষুদ্র ব্যবসায়ীদের নিয়ে আর্থিক সচেতনতা সভা করেছে।,0
"শিক্ষা অফিস জানিয়েছে, বগুড়া এলাকার একটি বাজারে খাদ্যের মান পরীক্ষা করা হয়েছে।",0
ঠাকুরগাঁও জেলার সব হাসপাতাল মঙ্গলবার থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
"স্থানীয় পৌরসভা জানিয়েছে, ফরিদপুর এলাকার একটি বাজারে খাদ্যের মান পরীক্ষা করা হয়েছে।",0
সাতক্ষীরা এলাকায় একটি গোপন সুড়ঙ্গ পাওয়া গেছে যা সরাসরি অন্য দেশে চলে গেছে বলে ছবি ছড়িয়েছে।,1
ভোলা শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি এক সপ্তাহ চলবে।,0
আগামী মাসে ভোলা জেলায় একটি স্বেচ্ছাসেবী সংগঠন কৃষক প্রশিক্ষণ কর্মশালা পরিচালনা করেছে। স্থানীয় প্রশাসন কর্মসূচিতে সহায়তা করে।,0
"একটি অনলাইন বার্তায় বলা হয়েছে, একটি নীল রঙের পাথর হাতে রাখলে কোনো ক্যামেরায় মানুষের ছবি উঠবে না। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",1
ঝিনাইদহ জেলার সব হাসপাতাল আগামী সপ্তাহে থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
নারায়ণগঞ্জ জেলার কয়েকটি শিক্ষাপ্রতিষ্ঠানে সকালে শিক্ষা উপকরণ বিতরণ করা হয়েছে। উপকরণ পেয়েছে প্রায় ২৫০ শিক্ষার্থী। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
"একটি ভিডিওতে দাবি করা হয়েছে, একটি নীল রঙের পাথর মাত্র দশ মিনিটে সব ঋণ পরিশোধের টাকা তৈরি করে। ভিডিওটি দ্রুত ছড়িয়ে পড়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।",1
দুপুরে মাদারীপুর অঞ্চলে নদীভাঙনপ্রবণ এলাকা পরিদর্শন করেছে পানি উন্নয়ন বোর্ডের একটি দল।,0
চাঁদপুর এলাকায় ক্ষতিগ্রস্ত একটি সড়কের সংস্কারকাজ আজ শুরু করেছে সড়ক বিভাগ। কাজ চলাকালে বিকল্প পথ ব্যবহারের অনুরোধ করা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
জামালপুর জেলার চরাঞ্চল উপজেলা অঞ্চলে স্কুলগামী শিশুদের জন্য নিরাপদ সড়ক পারাপার প্রশিক্ষণ দেওয়া হয়েছে।,0
যশোর এলাকায় একটি গোপন সুড়ঙ্গ পাওয়া গেছে যা সরাসরি অন্য দেশে চলে গেছে বলে ছবি ছড়িয়েছে।,1
মৌলভীবাজার এলাকায় একটি গোপন সুড়ঙ্গ পাওয়া গেছে যা সরাসরি অন্য দেশে চলে গেছে বলে ছবি ছড়িয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
যুব উন্নয়ন অধিদপ্তর সুনামগঞ্জ এলাকার বাসিন্দাদের মৌসুমি রোগ প্রতিরোধে স্বাস্থ্যবিধি মেনে চলার পরামর্শ দিয়েছে।,0
রাজশাহী জেলার চরাঞ্চল উপজেলা এলাকায় একটি সেতুর রক্ষণাবেক্ষণকাজ শুরু হয়েছে। যান চলাচলে সাময়িক ধীরগতি হতে পারে।,0
খুলনা শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা।,0
"সমাজসেবা অফিস জানিয়েছে, ঝিনাইদহ অঞ্চলে একটি মোবাইল স্বাস্থ্যসেবা দল এক দিন কাজ করবে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।",0
"ভোলা জেলায় গত সপ্তাহে নারী স্বাস্থ্য সচেতনতা সভা অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ৫০ জন অংশ নেন।",0
দুর্যোগ ব্যবস্থাপনা বিভাগ সবার ব্যাংক ঋণ বাতিল করেছে বলে একটি বিজ্ঞপ্তির ছবি শেয়ার করা হচ্ছে।,1
ময়মনসিংহ জেলার ৮০০ জন তরুণকে কম্পিউটার বিষয়ে প্রাথমিক প্রশিক্ষণ দেওয়া হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
সাতক্ষীরা শহরে পথচারীদের জন্য নতুন দুটি নিরাপদ পারাপার স্থান চিহ্নিত করেছে পৌরসভা। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
একটি অচেনা ওয়েবসাইট ব্যবহার করলে এটি মাত্র পাঁচ মিনিটে যেকোনো ভাষা শেখায় বলে একটি পোস্টে দাবি করা হয়েছে। বহু ব্যবহারকারী বার্তাটি শেয়ার করছেন।,1
রোববার পাবনা জেলায় একটি স্বেচ্ছাসেবী সংগঠন পরিচ্ছন্নতা অভিযান পরিচালনা করেছে। স্থানীয় প্রশাসন কর্মসূচিতে সহায়তা করে।,0
একটি অচেনা ওয়েবসাইট ব্যবহার করলে মানুষের কণ্ঠস্বর স্থায়ীভাবে বদলে যায় বলে অনলাইনে বিজ্ঞাপন দেওয়া হচ্ছে।,1
একটি রহস্যময় আলো মোবাইলের পাশে রাখলে নেটওয়ার্ক গতি একশ গুণ বেড়ে যায় বলে বিজ্ঞাপন দেওয়া হচ্ছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
"জনস্বাস্থ্য প্রকৌশল অধিদপ্তর জানিয়েছে, কক্সবাজার এলাকায় ২৫০ জনকে বিনামূল্যে স্বাস্থ্য পরীক্ষা করা হয়েছে।",0
রাজশাহী জেলার হাওর উপজেলা অঞ্চলে এক রাতেই বিশাল পাহাড় তৈরি হয়েছে বলে পোস্ট ছড়িয়েছে।,1
ময়মনসিংহ জেলার সব বেকার যুবককে শুক্রবার সরাসরি সরকারি চাকরি দেওয়া হবে বলে পোস্ট ছড়িয়েছে।,1
"দুর্যোগ ব্যবস্থাপনা বিভাগ জানিয়েছে, ব্রাহ্মণবাড়িয়া এলাকায় বুধবার একটি অগ্নিনিরাপত্তা ইউনিট চালু করা হবে। প্রয়োজনীয় প্রস্তুতি প্রায় শেষ।",0
বিশ্ববিদ্যালয় প্রশাসন নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
আগামী মাসে থেকে প্রতিটি গ্রামে এক দিনের মধ্যে নতুন হাসপাতাল তৈরি করা হবে বলে একটি বার্তা মোবাইল ফোনে পাঠানো হচ্ছে।,1
বিকেলে থেকে মোবাইলে কথা বললেই প্রতি মিনিটে ব্যবহারকারীর হিসাবে টাকা জমা হবে বলে বার্তা ছড়িয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
শরীয়তপুর জেলার পশ্চিম উপজেলা অঞ্চলের কৃষকদের জন্য বিনামূল্যের চিকিৎসা ক্যাম্প আয়োজন করেছে বিশ্ববিদ্যালয় প্রশাসন। প্রশিক্ষণে আধুনিক পদ্ধতি নিয়ে আলোচনা হয়। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
মুন্সিগঞ্জ জেলার একটি পুকুরের পানি পান করলে সব দীর্ঘমেয়াদি রোগ সেরে যায় বলে মানুষকে সেখানে যেতে বলা হচ্ছে।,1
মুন্সিগঞ্জ জেলায় স্থানীয় ক্রীড়া প্রতিযোগিতা অনুষ্ঠিত হয়েছে। বিভিন্ন শিক্ষাপ্রতিষ্ঠানের প্রায় ৭৫ জন শিক্ষার্থী অংশ নেয়।,0
দিনাজপুর জেলার শহরতলি উপজেলা অঞ্চলে বৃষ্টির পানি সংরক্ষণ প্রকল্পের পরীক্ষামূলক কার্যক্রম শুরু হয়েছে।,0
"জেলা তথ্য অফিস জানিয়েছে, লক্ষ্মীপুর এলাকায় ৪০ জনকে বিনামূল্যে স্বাস্থ্য পরীক্ষা করা হয়েছে।",0
দিনাজপুর এলাকায় সূর্য পশ্চিম দিক থেকে উঠেছে বলে একটি ছবি নতুন দাবি দিয়ে ছড়ানো হয়েছে।,1
চট্টগ্রাম জেলার সব হাসপাতাল আগামীকাল থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
চট্টগ্রাম শহরের সব বাড়িতে সরকার বিনামূল্যে রোবট পাঠাবে বলে একটি পোস্ট শেয়ার করা হচ্ছে।,1
"একটি ওয়েবসাইট জানিয়েছে, শুধু জাতীয় পরিচয়পত্রের নম্বর লিখলেই প্রত্যেকে ১২০ হাজার টাকা পাবেন।",1
সুনামগঞ্জ জেলার নদীপাড় উপজেলা অঞ্চলে স্কুলগামী শিশুদের জন্য নিরাপদ সড়ক পারাপার প্রশিক্ষণ দেওয়া হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
ফায়ার সার্ভিস ময়মনসিংহ এলাকার বাসিন্দাদের মৌসুমি রোগ প্রতিরোধে স্বাস্থ্যবিধি মেনে চলার পরামর্শ দিয়েছে।,0
কুষ্টিয়া জেলার সব হাসপাতাল আগামী সপ্তাহে থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
বিকেলে জামালপুর জেলায় একটি স্বেচ্ছাসেবী সংগঠন পরিচ্ছন্নতা অভিযান পরিচালনা করেছে। স্থানীয় প্রশাসন কর্মসূচিতে সহায়তা করে।,0
নোয়াখালী এলাকায় আগামী তিন ঘণ্টা সব ধরনের কেনাকাটায় কোনো টাকা লাগবে না বলে খবর ছড়িয়েছে।,1
স্থানীয় পৌরসভা শরীয়তপুর এলাকার খামারিদের পশুর রোগ প্রতিরোধে টিকা দেওয়ার পরামর্শ দিয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
লক্ষ্মীপুর জেলার পূর্ব উপজেলা অঞ্চলে স্কুলগামী শিশুদের জন্য নিরাপদ সড়ক পারাপার প্রশিক্ষণ দেওয়া হয়েছে।,0
লক্ষ্মীপুর শহরের প্রধান বাজারে ভোক্তা অধিকারবিষয়ক অভিযান পরিচালিত হয়েছে। কয়েকটি প্রতিষ্ঠানকে সতর্ক করা হয়েছে।,0
যশোর শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
ভোলা জেলার পশ্চিম উপজেলা অঞ্চলে এক রাতেই বিশাল পাহাড় তৈরি হয়েছে বলে পোস্ট ছড়িয়েছে।,1
উপজেলা প্রশাসন ঘোষণা দিয়েছে যে প্রত্যেক নাগরিককে কোনো আবেদন ছাড়াই মাসিক ভাতা দেওয়া হবে বলে একটি পোস্টে লেখা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
ঠাকুরগাঁও শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি দুই ঘণ্টা চলবে।,0
মানিকগঞ্জ জেলার সব হাসপাতাল আগামী মাসে থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
একটি বিশেষ তাবিজ ঘরে রাখলে ভূমিকম্পের সাত দিন আগে শতভাগ নির্ভুল সংকেত পাওয়া যায় বলে দাবি করা হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
"পরিবেশ অধিদপ্তর নাকি ঘোষণা করেছে, শহরের প্রতিটি পরিবারকে বিনামূল্যে সৌরবিদ্যুৎ ব্যবস্থা দেওয়া হবে। খবরটি কয়েক ঘণ্টায় ব্যাপকভাবে ছড়িয়ে পড়ে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।",1
"একটি ভিডিওতে বলা হয়েছে, বিশেষ শব্দ উচ্চারণ করলে বন্ধ মোবাইল নিজে থেকেই চার্জ হয়ে যায়। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।",1
"একটি ভিডিওতে দাবি করা হয়েছে, একটি রহস্যময় কাগজ এক মাসে শরীরের উচ্চতা এক ফুট বাড়িয়ে দেয়। ভিডিওটি দ্রুত ছড়িয়ে পড়েছে।",1
হবিগঞ্জ জেলার হাওর উপজেলা অঞ্চলে বৃষ্টির পানি সংরক্ষণ প্রকল্পের পরীক্ষামূলক কার্যক্রম শুরু হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
এক ধরনের বিশেষ পাতা ব্যবহার করলে ইন্টারনেট ছাড়াই সব ওয়েবসাইট দেখা যাবে বলে একটি ভিডিওতে দেখানো হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
কুষ্টিয়া এলাকায় ৫০০টি পরিবারের মধ্যে সবজি বীজ ও কৃষি উপকরণ বিতরণ করা হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
নরসিংদী এলাকার ক্ষতিগ্রস্ত পরিবারের মধ্যে শুকনো খাবার ও বিশুদ্ধ পানি বিতরণ করেছে স্থানীয় প্রশাসন।,0
আগামীকাল থেকে মোবাইলে কথা বললেই প্রতি মিনিটে ব্যবহারকারীর হিসাবে টাকা জমা হবে বলে বার্তা ছড়িয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
দুপুরে ফেনী এলাকায় স্কুলশিক্ষার্থীদের নিয়ে পরিবেশ সচেতনতা পদযাত্রা অনুষ্ঠিত হয়েছে।,0
স্থানীয় পৌরসভা নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে।,1
হবিগঞ্জ জেলার প্রত্যেক বাসিন্দাকে শনিবার বিনামূল্যে দশ লাখ টাকা দেওয়া হবে বলে অনলাইনে খবর ছড়িয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
আগামীকাল চাঁদপুর অঞ্চলে নদীভাঙনপ্রবণ এলাকা পরিদর্শন করেছে পানি উন্নয়ন বোর্ডের একটি দল।,0
পাবনা জেলার একটি সরকারি বিদ্যালয়ে পাঠাগার উদ্বোধন করা হয়েছে। শিক্ষার্থীরা নিয়মিত এটি ব্যবহার করতে পারবে।,0
রংপুর জেলার সব বেকার যুবককে মঙ্গলবার সরাসরি সরকারি চাকরি দেওয়া হবে বলে পোস্ট ছড়িয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
একটি অজানা মোবাইল অ্যাপ ব্যবহার করলে মানুষের কণ্ঠস্বর স্থায়ীভাবে বদলে যায় বলে অনলাইনে বিজ্ঞাপন দেওয়া হচ্ছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
একটি নীল রঙের পাথর বালিশের নিচে রাখলে পরীক্ষার সব উত্তর স্বপ্নে দেখা যায় বলে একটি ভিডিও জনপ্রিয় হয়েছে।,1
"স্থানীয় হাসপাতাল কর্তৃপক্ষ জানিয়েছে, যশোর জেলায় পানির মান পরীক্ষার জন্য ২৫টি নমুনা সংগ্রহ করা হয়েছে। প্রতিবেদন পরে প্রকাশ করা হবে।",0
শরীয়তপুর জেলার পশ্চিম উপজেলা অঞ্চলে এক রাতেই বিশাল পাহাড় তৈরি হয়েছে বলে পোস্ট ছড়িয়েছে।,1
বরিশাল জেলার সব বেকার যুবককে আজ সরাসরি সরকারি চাকরি দেওয়া হবে বলে পোস্ট ছড়িয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
আগামী মাসে পাবনা অঞ্চলে নদীভাঙনপ্রবণ এলাকা পরিদর্শন করেছে পানি উন্নয়ন বোর্ডের একটি দল। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
কুষ্টিয়া জেলার দক্ষিণ উপজেলা অঞ্চলে স্কুলগামী শিশুদের জন্য নিরাপদ সড়ক পারাপার প্রশিক্ষণ দেওয়া হয়েছে।,0
বিজ্ঞানীরা এমন প্রযুক্তি আবিষ্কার করেছেন যা কোনো জ্বালানি ছাড়াই গাড়ি চালায় বলে একটি অনলাইন প্রতিবেদনে উল্লেখ করা হয়েছে।,1
নরসিংদী শহরে শনিবার অগ্নিনিরাপত্তা মহড়া পরিচালনা করেছে ফায়ার সার্ভিস। বিভিন্ন প্রতিষ্ঠানের কর্মীরা এতে অংশ নেন। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
গত সপ্তাহে রংপুর এলাকায় স্কুলশিক্ষার্থীদের নিয়ে পরিবেশ সচেতনতা পদযাত্রা অনুষ্ঠিত হয়েছে।,0
একটি রহস্যময় যন্ত্র ঘরে রাখলে ভূমিকম্পের সাত দিন আগে শতভাগ নির্ভুল সংকেত পাওয়া যায় বলে দাবি করা হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
চাঁদপুর এলাকায় আকাশ থেকে স্বর্ণের মুদ্রা পড়ছে বলে সামাজিক যোগাযোগমাধ্যমে প্রচার করা হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
দুর্যোগ ব্যবস্থাপনা বিভাগ ঢাকা জেলার ক্ষুদ্র ব্যবসায়ীদের নিয়ে আর্থিক সচেতনতা সভা করেছে।,0
মানিকগঞ্জ জেলার দক্ষিণ উপজেলা অঞ্চলে স্কুলগামী শিশুদের জন্য নিরাপদ সড়ক পারাপার প্রশিক্ষণ দেওয়া হয়েছে।,0
"কৃষি সম্প্রসারণ অধিদপ্তর জানিয়েছে, জামালপুর জেলায় পানির মান পরীক্ষার জন্য ৬০টি নমুনা সংগ্রহ করা হয়েছে। প্রতিবেদন পরে প্রকাশ করা হবে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।",0
"মৎস্য অফিস জানিয়েছে, মানিকগঞ্জ এলাকায় ৪০০ জনকে বিনামূল্যে স্বাস্থ্য পরীক্ষা করা হয়েছে।",0
মৌলভীবাজার শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা।,0
একটি অজানা মোবাইল অ্যাপ ব্যবহার করলে মানুষের কণ্ঠস্বর স্থায়ীভাবে বদলে যায় বলে অনলাইনে বিজ্ঞাপন দেওয়া হচ্ছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
কুষ্টিয়া জেলার সব বেকার যুবককে সোমবার সরাসরি সরকারি চাকরি দেওয়া হবে বলে পোস্ট ছড়িয়েছে।,1
নরসিংদী জেলার একটি গোপন স্থানে ভিনগ্রহের যান অবতরণ করেছে বলে ছবি ছড়িয়ে পড়েছে।,1
"একটি অডিও বার্তায় বলা হয়েছে, সব শিক্ষাপ্রতিষ্ঠান অনির্দিষ্টকালের জন্য বন্ধ থাকবে। অডিওটি বিভিন্ন অনলাইন গ্রুপে ছড়িয়ে পড়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।",1
নোয়াখালী শহরে পথচারীদের জন্য নতুন দুটি নিরাপদ পারাপার স্থান চিহ্নিত করেছে পৌরসভা। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
মৎস্য অফিস মুন্সিগঞ্জ এলাকার খামারিদের পশুর রোগ প্রতিরোধে টিকা দেওয়ার পরামর্শ দিয়েছে।,0
স্থানীয় পৌরসভা চট্টগ্রাম এলাকার বাসিন্দাদের মৌসুমি রোগ প্রতিরোধে স্বাস্থ্যবিধি মেনে চলার পরামর্শ দিয়েছে।,0
"একটি অনলাইন পেজ জানিয়েছে, ঢাকা জেলায় প্রতিটি কৃষককে বিনামূল্যে একটি করে ট্রাক্টর দেওয়া হবে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",1
পটুয়াখালী জেলার কয়েকটি শিক্ষাপ্রতিষ্ঠানে দুপুরে শিক্ষা উপকরণ বিতরণ করা হয়েছে। উপকরণ পেয়েছে প্রায় ৮০০ শিক্ষার্থী।,0
গত সপ্তাহে থেকে সব বিদ্যুৎ ও গ্যাস বিল মওকুফ করা হয়েছে বলে একটি বার্তা মোবাইল ফোনে পাঠানো হচ্ছে।,1
"স্থানীয় হাসপাতাল কর্তৃপক্ষ জানিয়েছে, ময়মনসিংহ এলাকায় চলতি মাসে একটি জলবায়ু তথ্যকেন্দ্র চালু করা হবে। প্রয়োজনীয় প্রস্তুতি প্রায় শেষ। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",0
লক্ষ্মীপুর জেলায় একটি বিশেষ গাছের ফল খেলে মানুষ একশ বছর বাঁচে বলে ভিডিও ছড়িয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
একটি অচেনা সিরাপ ব্যবহার করলে ইন্টারনেট ছাড়াই সব ওয়েবসাইট দেখা যাবে বলে একটি ভিডিওতে দেখানো হয়েছে।,1
স্বাস্থ্য বিভাগ টাঙ্গাইল জেলার খামারিদের জন্য শিশু অধিকারবিষয়ক আলোচনা আয়োজন করেছে।,0
"মানিকগঞ্জ জেলায় আগামী সপ্তাহে নিরাপদ সড়কবিষয়ক সেমিনার অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ১২ জন অংশ নেন।",0
মানিকগঞ্জ শহরের প্রধান বাজারে ভোক্তা অধিকারবিষয়ক অভিযান পরিচালিত হয়েছে। কয়েকটি প্রতিষ্ঠানকে সতর্ক করা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
ঝিনাইদহ জেলার সব হাসপাতাল চলতি মাসে থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
ভোলা এলাকায় জরুরি পরিস্থিতিতে ব্যবহারের জন্য একটি দক্ষতা উন্নয়ন কেন্দ্র প্রস্তুত করা হয়েছে।,0
একটি অচেনা সিরাপ ব্যবহার করলে ইন্টারনেট ছাড়াই সব ওয়েবসাইট দেখা যাবে বলে একটি ভিডিওতে দেখানো হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
স্থানীয় বিদ্যুৎ বিভাগ নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
কক্সবাজার এলাকায় স্থানীয়ভাবে উৎপাদিত কৃষিপণ্যের প্রদর্শনী হয়েছে। এতে প্রায় ১২০ জন কৃষক ও উদ্যোক্তা অংশ নেন। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
ময়মনসিংহ জেলার চরাঞ্চল উপজেলা অঞ্চলে বৃষ্টির পানি সংরক্ষণ প্রকল্পের পরীক্ষামূলক কার্যক্রম শুরু হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
উপজেলা প্রশাসন ভোলা জেলার খামারিদের জন্য জলবায়ু অভিযোজন প্রশিক্ষণ আয়োজন করেছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
আজ দেশের সব এটিএম বুথ থেকে কার্ড ছাড়াই টাকা তোলা যাবে বলে একটি বার্তা ছড়িয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
